,rating
11701,9
11702,8
11703,8
11704,9
11705,6
11706,8
11707,8
11708,7
11709,4
11710,3
11711,2
11712,5
11713,3
11714,7
11715,5
11716,7
11717,8
11718,7
11719,7
11720,8
11721,7
11722,6
11723,8
11724,5
11725,8
11726,7
11727,8
11728,9
11729,7
11730,7
11731,7
11732,6
11733,8
11734,7
11735,7
11736,9
11737,9
11738,7
11739,7
11740,7
11741,6
11742,8
11743,7
11744,6
11745,7
11746,8
11747,8
11749,10
11750,9
11751,9
11752,6
11753,6
11754,7
11755,8
11756,5
11757,8
11758,5
11759,7
11760,8
11761,8
11762,8
11763,7
11764,6
11765,6
11766,8
11767,5
11768,6
11769,7
11770,6
11771,6
11772,9
11773,5
11774,8
11775,6
11776,6
11777,5
11778,8
11779,9
11780,7
11781,6
11782,7
11783,6
11784,6
11785,7
11786,7
11787,7
11788,5
11789,7
11790,9
11791,8
11792,8
11793,9
11794,7
11795,4
11796,6
11797,7
11798,7
11799,8
11800,4
11801,7
11802,8
11803,6
11804,7
11805,8
11806,7
11807,6
11808,8
11809,7
11810,7
11811,7
11812,7
11813,7
11814,9
11815,7
11816,6
11817,7
11818,4
11819,9
11820,4
11821,8
11822,6
11823,8
11824,7
11825,7
11826,6
11827,7
11828,7
11829,7
11830,8
11831,6
11832,7
11833,7
11834,7
11835,7
11836,8
11837,7
11838,8
11839,7
11840,7
11841,8
11842,4
11843,6
11844,6
11845,8
11846,6
11847,8
11848,7
11849,8
11850,6
11851,7
11852,7
11853,6
11854,5
11855,5
11856,6
11857,6
11858,6
11859,6
11860,8
11861,7
11862,6
11863,7
11864,6
11865,8
11866,7
11867,6
11868,6
11869,8
11870,5
11872,4
11873,7
11874,7
11875,6
11876,8
11877,6
11878,6
11879,5
11880,9
11881,8
11882,6
11883,7
11884,7
11885,5
11886,9
11887,8
11888,9
11889,5
11891,7
11892,7
11893,8
11894,8
11895,6
11896,8
11897,6
11898,8
11899,6
11900,6
11901,5
11902,7
11903,9
11904,7
11905,8
11906,6
11907,7
11908,7
11909,7
11910,9
11911,9
11912,7
11913,8
11914,5
11915,5
11916,7
11917,10
11918,8
11919,8
11920,8
11921,7
11922,5
11923,7
11924,6
11925,8
11926,5
11927,5
11928,6
11929,7
11930,8
11931,7
11932,7
11933,8
11934,7
11935,6
11936,6
11937,7
11938,8
11939,8
11940,4
11941,7
11942,8
11943,7
11944,8
11945,6
11946,7
11947,8
11948,9
11949,8
11950,7
11951,7
11952,5
11953,8
11954,5
11955,6
11956,6
11957,6
11958,7
11959,8
11960,6
11961,7
11962,5
11963,8
11964,8
11965,4
11966,8
11967,8
11968,9
11969,7
11970,7
11971,5
11972,7
11973,7
11974,7
11975,8
11976,8
11977,7
11978,6
11979,7
11980,4
11981,8
11982,8
11983,7
11984,6
11985,7
11986,7
11987,9
11988,7
11989,6
11990,5
11991,8
11992,9
11993,8
11994,5
11995,6
11996,7
11997,7
11998,7
11999,7
12000,5
12001,5
12002,8
12003,5
12004,7
12005,6
12006,9
12007,8
12008,6
12009,9
12010,8
12011,7
12012,8
12013,4
12014,6
12015,6
12016,8
12017,7
12018,6
12019,8
12020,8
12021,6
12022,6
12023,7
12024,7
12025,6
12026,6
12027,5
12028,8
12029,7
12030,7
12031,6
12032,4
12033,5
12034,9
12035,6
12036,9
12037,8
12038,8
12039,8
12040,6
12041,8
12042,8
12043,8
12044,6
12045,7
12046,8
12047,9
12048,8
12049,2
12050,5
12051,7
12052,6
12053,7
12054,7
12055,7
12056,8
12057,8
12058,7
12059,8
12060,8
12061,9
12062,8
12063,8
12064,7
12065,6
12066,7
12067,7
12068,7
12069,7
12070,6
12071,6
12072,5
12073,7
12074,7
12075,8
12076,7
12077,4
12078,8
12079,9
12080,6
12081,8
12082,7
12083,7
12084,4
12085,6
12086,9
12087,7
12088,6
12089,8
12090,5
12091,7
12092,4
12093,6
12094,8
12095,8
12096,9
12097,6
12098,8
12099,5
12100,7
12101,5
12102,8
12103,6
12104,6
12105,7
12106,7
12107,5
12108,5
12109,8
12110,7
12111,6
12113,6
12114,8
12115,6
12116,9
12117,4
12118,9
12119,6
12120,8
12121,4
12122,8
12123,9
12124,7
12125,4
12126,6
12127,8
12128,9
12129,6
12130,4
12131,7
12132,7
12133,9
12134,6
12135,6
12136,7
12137,6
12138,7
12139,6
12140,7
12141,4
12142,7
12143,9
12144,9
12145,7
12146,8
12147,7
12148,4
12149,8
12150,8
12151,9
12152,7
12153,8
12154,6
12155,8
12156,8
12157,8
12158,4
12159,6
12160,9
12161,8
12162,6
12163,5
12165,8
12166,7
12167,5
12168,7
12169,5
12170,8
12171,6
12172,8
12173,7
12174,3
12175,6
12176,8
12177,8
12178,6
12179,8
12180,6
12181,7
12182,6
12183,7
12184,3
12185,6
12186,6
12187,7
12188,7
12189,8
12190,7
12191,8
12192,6
12193,8
12194,7
12195,7
12196,7
12197,5
12198,7
12199,6
12200,6
12201,7
12202,6
12203,4
12204,2
12205,7
12206,9
12207,8
12208,6
12209,8
12210,8
12211,8
12213,8
12214,7
12215,5
12216,4
12217,7
12218,5
12219,7
12220,7
12221,8
12222,8
12223,9
12224,8
12225,6
12226,7
12227,5
12228,5
12229,9
12230,7
12231,7
12232,7
12233,8
12234,7
12235,7
12236,8
12237,8
12238,7
12239,7
12240,7
12241,8
12242,9
12243,7
12245,7
12246,7
12247,8
12248,6
12249,6
12250,4
12251,7
12252,5
12253,9
12254,4
12255,7
12256,4
12257,9
12258,6
12259,9
12260,7
12261,6
12262,10
12263,6
12264,8
12265,9
12266,2
12267,8
12268,8
12269,8
12270,5
12271,7
12272,5
12273,7
12274,5
12275,4
12276,6
12277,4
12278,7
12279,5
12280,6
12281,7
12282,7
12283,8
12284,8
12285,8
12286,7
12287,9
12288,6
12289,9
12290,6
12291,7
12292,7
12293,5
12294,5
12295,5
12296,7
12297,8
12298,6
12299,9
12300,6
12301,9
12302,6
12303,7
12304,9
12305,8
12306,6
12307,8
12308,9
12309,8
12310,8
12311,7
12312,8
12313,7
12314,8
12315,8
12316,9
12317,4
12318,6
12319,6
12320,9
12321,5
12322,9
12323,4
12324,8
12325,7
12326,7
12327,7
12328,5
12329,6
12330,6
12331,7
12332,7
12333,7
12334,7
12335,9
12336,6
12337,8
12338,7
12339,7
12340,6
12341,7
12342,6
12343,6
12344,6
12345,7
12346,5
12347,8
12348,8
12349,8
12350,9
12351,5
12352,7
12353,8
12354,9
12355,6
12356,9
12357,7
12358,9
12359,7
12360,8
12361,5
12362,8
12363,8
12364,8
12365,9
12366,8
12367,8
12368,5
12369,2
12370,8
12371,7
12372,7
12373,7
12374,6
12375,7
12376,5
12377,8
12378,7
12379,8
12380,9
12381,5
12382,7
12383,5
12384,7
12385,7
12386,3
12387,8
12388,9
12389,6
12390,7
12391,7
12392,6
12393,10
12394,8
12395,10
12396,6
12397,4
12398,5
12399,8
12400,10
12401,4
12402,7
12403,7
12404,7
12405,8
12406,9
12407,6
12408,6
12409,7
12411,7
12412,7
12413,6
12414,4
12415,8
12416,8
12417,7
12418,8
12419,7
12420,7
12421,7
12422,7
12423,8
12424,7
12425,9
12426,8
12427,8
12428,5
12429,8
12430,9
12431,7
12432,8
12433,6
12434,10
12435,8
12436,6
12437,7
12438,8
12439,7
12440,4
12441,6
12442,8
12443,8
12444,7
12445,6
12446,8
12447,9
12448,6
12449,7
12450,7
12451,5
12452,6
12453,9
12454,6
12455,6
12456,7
12457,7
12458,7
12459,8
12460,7
12461,7
12462,8
12463,5
12464,5
12465,6
12466,7
12467,6
12468,9
12469,6
12470,9
12471,7
12472,8
12473,8
12474,9
12475,5
12476,5
12477,8
12478,8
12479,8
12480,7
12481,9
12482,10
12483,8
12484,7
12485,7
12486,8
12487,8
12488,7
12489,8
12490,8
12491,9
12492,7
12493,8
12494,7
12495,6
12496,5
12497,5
12498,7
12499,8
12500,8
12501,9
12502,4
12503,3
12504,6
12505,8
12506,7
12507,6
12508,6
12509,7
12510,7
12511,6
12512,7
12513,7
12514,6
12515,6
12516,7
12517,3
12518,7
12519,7
12520,7
12521,7
12522,6
12523,7
12524,7
12525,4
12526,5
12527,5
12528,7
12529,8
12530,6
12531,8
12532,7
12533,8
12534,8
12535,6
12536,8
12537,7
12538,6
12539,8
12540,8
12541,9
12542,9
12543,9
12544,9
12545,8
12546,4
12547,8
12548,7
12549,9
12550,7
12551,7
12552,6
12553,7
12554,4
12555,7
12556,8
12557,8
12558,8
12559,5
12560,6
12561,9
12563,5
12564,8
12565,8
12566,8
12567,7
12568,7
12569,5
12570,9
12571,9
12572,8
12573,7
12574,8
12575,5
12576,8
12577,7
12578,7
12579,8
12580,8
12581,7
12582,9
12583,3
12584,8
12585,8
12586,6
12587,9
12588,7
12589,5
12590,8
12591,7
12592,7
12593,7
12594,6
12595,7
12596,8
12597,5
12598,8
12599,7
12600,8
12601,7
12602,7
12603,6
12604,5
12605,6
12606,7
12607,5
12608,8
12609,9
12610,7
12611,6
12612,8
12613,7
12614,6
12615,7
12616,6
12617,8
12618,4
12619,7
12620,6
12621,6
12622,8
12623,7
12624,8
12625,5
12626,6
12627,5
12628,6
12629,8
12630,8
12631,8
12632,9
12633,8
12634,8
12635,5
12636,7
12637,10
12638,8
12639,9
12640,6
12641,9
12642,8
12643,5
12644,8
12645,7
12646,8
12647,8
12648,8
12649,8
12650,4
12651,8
12652,4
12653,5
12654,7
12655,9
12656,7
12657,7
12658,7
12659,5
12660,7
12661,7
12662,5
12663,8
12664,7
12665,7
12666,8
12667,9
12668,5
12669,6
12670,10
12671,8
12672,8
12673,5
12674,8
12675,5
12676,8
12677,5
12678,6
12679,8
12680,7
12681,7
12682,6
12683,10
12684,7
12685,7
12686,7
12687,7
12688,8
12689,6
12690,5
12691,7
12692,6
12693,7
12694,7
12695,6
12696,4
12697,7
12698,4
12699,6
12700,8
12701,7
12702,7
12703,8
12704,6
12705,7
12706,7
12707,7
12708,10
12709,5
12710,5
12711,3
12712,6
12713,4
12714,7
12715,4
12716,8
12717,8
12718,6
12719,7
12720,7
12721,8
12722,4
12723,7
12724,7
12725,7
12726,6
12727,7
12728,4
12729,6
12730,4
12731,7
12732,8
12733,7
12734,6
12735,7
12736,7
12737,7
12738,9
12739,9
12740,7
12741,8
12742,5
12743,8
12744,9
12745,6
12746,9
12747,4
12748,7
12749,6
12750,6
12751,7
12752,7
12753,6
12754,6
12755,8
12756,5
12757,8
12758,7
12759,7
12760,7
12761,8
12762,8
12763,6
12764,8
12765,7
12766,6
12767,7
12768,7
12769,9
12770,7
12771,5
12772,7
12773,5
12774,6
12775,8
12776,5
12777,3
12778,6
12779,8
12780,9
12781,9
12782,8
12783,7
12784,9
12785,3
12786,9
12787,8
12788,7
12789,9
12790,3
12791,7
12792,6
12793,7
12794,3
12795,7
12796,7
12797,4
12798,8
12799,5
12800,7
12801,7
12802,5
12803,6
12804,8
12805,7
12806,6
12807,8
12808,7
12809,5
12810,7
12811,8
12812,7
12813,5
12814,7
12815,6
12816,9
12817,5
12818,6
12819,6
12820,7
12821,6
12822,9
12823,6
12824,9
12825,6
12826,8
12827,9
12828,7
12829,7
12830,7
12831,6
12832,9
12833,7
12834,8
12835,7
12836,7
12837,8
12838,6
12839,10
12840,8
12841,9
12842,7
12843,7
12844,7
12845,6
12846,6
12847,8
12848,8
12849,7
12850,8
12851,6
12852,8
12853,7
12854,8
12855,8
12856,9
12857,7
12858,8
12859,9
12860,6
12861,8
12862,7
12863,5
12864,4
12865,6
12866,6
12867,9
12868,6
12869,7
12870,8
12871,7
12872,7
12873,4
12874,3
12875,7
12876,6
12877,8
12878,6
12879,8
12880,6
12881,7
12882,8
12883,7
12884,7
12885,8
12886,7
12887,5
12888,6
12889,8
12890,8
12891,8
12892,9
12893,6
12894,2
12895,6
12896,8
12897,8
12898,9
12899,8
12900,7
12901,8
12902,6
12903,7
12904,4
12905,7
12906,7
12907,9
12908,7
12909,7
12910,8
12911,5
12912,2
12913,6
12914,7
12915,7
12916,8
12917,6
12918,7
12919,8
12920,7
12921,7
12922,7
12923,8
12924,7
12926,5
12927,8
12928,7
12929,8
12930,5
12931,7
12932,8
12933,9
12934,6
12935,7
12936,7
12937,7
12938,6
12939,7
12940,8
12941,5
12942,6
12943,7
12944,8
12945,7
12946,9
12947,7
12948,8
12949,8
12950,8
12951,6
12952,7
12953,6
12954,6
12955,5
12956,5
12957,10
12958,3
12959,7
12960,7
12961,5
12962,8
12963,8
12964,9
12965,7
12966,7
12967,6
12968,9
12969,8
12970,8
12971,4
12972,8
12973,7
12974,7
12975,7
12976,3
12977,7
12978,6
12979,8
12980,7
12981,6
12982,8
12983,9
12984,6
12985,5
12986,8
12987,6
12988,6
12989,7
12990,6
12991,7
12992,5
12993,4
12994,5
12995,6
12996,9
12997,8
12999,6
13000,6
13001,9
13002,8
13003,6
13004,8
13005,6
13006,7
13007,6
13008,8
13009,5
13010,7
13011,4
13012,7
13013,7
13014,5
13015,9
13016,8
13017,8
13018,6
13019,8
13020,8
13021,7
13022,8
13023,5
13024,6
13025,6
13026,9
13027,9
13028,7
13029,8
13030,7
13031,6
13032,6
13033,8
13034,8
13035,4
13036,6
13037,5
13038,6
13039,8
13040,7
13041,8
13042,8
13043,7
13044,8
13045,6
13046,7
13047,7
13048,8
13049,6
13050,7
13051,5
13052,6
13053,6
13054,9
13055,9
13056,7
13057,8
13058,8
13059,7
13060,8
13061,7
13062,7
13063,7
13064,6
13065,7
13066,7
13067,7
13068,7
13069,9
13070,6
13071,8
13072,8
13073,5
13074,7
13075,8
13076,8
13077,7
13078,7
13079,7
13080,8
13081,8
13082,8
13083,7
13084,7
13085,9
13086,9
13087,7
13088,9
13089,7
13090,7
13091,8
13092,7
13093,9
13094,7
13095,7
13096,7
13097,8
13098,5
13099,10
13100,6
13101,8
13102,8
13103,7
13104,6
13105,8
13106,4
13107,6
13108,8
13109,8
13110,7
13111,7
13112,4
13113,7
13114,8
13115,4
13116,5
13117,5
13118,8
13119,7
13120,6
13121,9
13122,8
13123,9
13124,8
13125,6
13126,8
13127,8
13128,3
13129,2
13130,4
13131,9
13132,7
13133,7
13134,7
13135,9
13136,9
13137,6
13138,6
13139,6
13140,8
13141,6
13142,7
13143,8
13144,6
13145,8
13146,7
13147,8
13148,7
13149,8
13150,8
13151,6
13152,9
13153,8
13154,8
13155,6
13156,7
13157,3
13158,6
13159,8
13160,9
13161,9
13162,7
13163,8
13164,8
13165,7
13166,7
13167,8
13168,5
13169,7
13170,7
13171,8
13172,5
13173,7
13174,8
13175,8
13176,6
13177,5
13178,6
13179,6
13180,8
13181,5
13182,7
13183,8
13184,8
13185,8
13186,6
13187,8
13188,8
13189,8
13190,7
13191,8
13192,7
13193,8
13194,8
13195,8
13196,7
13197,8
13198,6
13199,6
13200,7
13201,5
13202,9
13203,7
13204,5
13205,10
13206,5
13207,6
13208,6
13209,6
13210,8
13211,9
13212,8
13213,8
13214,4
13215,7
13216,6
13217,7
13218,7
13219,8
13220,7
13221,8
13222,6
13223,8
13224,8
13225,8
13226,7
13227,7
13228,8
13229,9
13230,9
13231,5
13232,6
13233,5
13234,7
13235,6
13236,7
13237,9
13238,6
13239,6
13240,6
13241,6
13242,7
13243,7
13244,9
13245,8
13246,6
13247,8
13248,8
13249,7
13250,8
13251,7
13252,6
13253,8
13254,7
13255,7
13256,7
13257,8
13258,8
13259,9
13260,5
13261,3
13262,4
13263,5
13264,5
13265,6
13266,4
13267,8
13268,7
13269,3
13270,7
13271,8
13272,5
13273,6
13274,8
13275,6
13276,5
13277,7
13278,8
13279,6
13280,7
13281,4
13282,6
13283,6
13284,6
13285,5
13286,8
13287,7
13288,8
13289,4
13290,6
13291,6
13292,8
13293,7
13294,8
13295,8
13296,6
13297,6
13298,4
13299,9
13300,6
13301,8
13302,6
13303,7
13304,5
13305,7
13306,9
13307,7
13308,5
13309,7
13310,7
13311,7
13312,7
13313,6
13314,9
13315,9
13316,8
13317,7
13318,7
13319,8
13320,8
13321,6
13322,9
13323,6
13324,5
13325,6
13326,8
13327,4
13328,7
13329,8
13330,8
13331,5
13332,8
13333,8
13334,9
13335,6
13336,9
13337,8
13338,9
13339,5
13340,6
13341,6
13342,7
13343,4
13344,6
13345,7
13346,9
13347,8
13348,8
13349,5
13350,7
13351,7
13352,8
13353,7
13354,5
13355,7
13356,6
13357,7
13358,8
13359,7
13360,8
13361,6
13362,7
13363,4
13364,7
13365,6
13366,6
13367,6
13368,8
13369,7
13370,6
13371,3
13372,7
13373,8
13374,8
13375,5
13376,6
13377,7
13378,7
13379,8
13380,8
13381,6
13382,7
13383,8
13384,6
13385,7
13386,6
13387,8
13388,8
13389,9
13390,7
13391,7
13392,5
13393,6
13394,7
13395,6
13396,8
13397,5
13398,8
13399,6
13400,8
13401,6
13402,7
13403,8
13404,8
13405,7
13406,9
13407,3
13408,7
13409,7
13410,5
13411,7
13412,7
13413,9
13414,7
13415,5
13416,2
13417,7
13418,8
13419,5
13420,9
13421,7
13422,8
13423,6
13424,8
13425,8
13426,7
13427,8
13428,7
13429,7
13430,6
13431,7
13432,8
13433,6
13434,7
13435,7
13436,8
13437,7
13438,5
13439,8
13440,9
13441,8
13442,6
13443,8
13444,7
13445,7
13446,5
13447,8
13448,5
13449,8
13450,6
13451,10
13452,9
13453,6
13455,7
13456,4
13457,7
13458,8
13459,4
13460,7
13461,8
13462,7
13463,6
13464,6
13465,7
13466,8
13467,8
13468,6
13469,7
13470,8
13471,7
13472,5
13473,7
13474,7
13475,8
13476,7
13477,8
13478,8
13479,9
13480,7
13481,7
13482,7
13483,7
13484,6
13485,6
13486,7
13487,8
13488,5
13489,6
13490,4
13491,7
13492,8
13493,8
13494,8
13495,7
13496,5
13497,7
13498,7
13499,8
13500,7
13501,5
13502,7
13503,6
13504,8
13505,6
13506,6
13507,9
13508,8
13509,6
13510,6
13511,7
13512,8
13513,7
13514,7
13515,4
13516,8
13517,8
13518,7
13519,8
13520,9
13521,7
13522,10
13523,9
13524,7
13525,6
13526,8
13527,5
13528,5
13529,7
13530,6
13531,8
13532,7
13533,7
13534,7
13535,8
13536,6
13537,7
13538,3
13539,8
13540,7
13541,6
13542,5
13543,8
13544,6
13545,6
13546,7
13547,7
13548,8
13549,7
13550,7
13551,8
13552,8
13553,8
13554,8
13555,3
13556,4
13557,7
13558,7
13559,8
13560,5
13561,8
13562,8
13563,6
13564,8
13565,7
13566,6
13567,7
13568,7
13569,7
13570,7
13571,9
13572,8
13573,6
13574,7
13575,9
13576,6
13577,7
13578,7
13579,8
13580,9
13581,6
13582,7
13583,6
13584,7
13585,7
13586,5
13587,8
13588,8
13589,7
13590,5
13591,8
13592,8
13593,7
13594,7
13595,7
13596,8
13597,5
13598,8
13599,8
13600,4
13601,7
13602,7
13603,8
13604,6
13605,7
13606,6
13607,7
13608,7
13609,7
13610,8
13611,7
13612,6
13613,8
13614,7
13615,7
13616,6
13617,4
13618,7
13619,5
13620,6
13621,9
13622,9
13623,5
13624,6
13625,8
13626,3
13627,4
13628,8
13629,7
13630,8
13631,8
13632,8
13633,9
13634,9
13635,7
13636,5
13637,7
13638,8
13639,7
13640,5
13641,6
13642,7
13643,8
13644,7
13645,6
13646,6
13647,4
13648,4
13649,7
13650,3
13651,8
13652,8
13653,8
13654,9
13655,7
13656,7
13657,7
13658,4
13659,6
13660,9
13661,5
13662,8
13663,7
13664,8
13665,7
13666,7
13667,8
13668,8
13669,6
13670,8
13671,7
13672,8
13673,5
13674,5
13675,9
13677,4
13678,7
13679,8
13680,7
13681,8
13682,8
13683,6
13684,6
13685,7
13686,7
13687,8
13688,6
13689,9
13690,3
13691,8
13692,10
13693,8
13694,5
13695,8
13696,8
13697,4
13698,9
13699,8
13700,8
13701,8
13702,8
13703,8
13704,7
13705,7
13706,7
13707,8
13708,7
13709,9
13710,4
13711,9
13712,8
13713,8
13714,7
13715,7
13716,8
13717,6
13718,8
13719,6
13720,7
13721,7
13722,7
13723,7
13724,7
13725,6
13726,3
13727,6
13728,6
13729,7
13730,6
13732,6
13733,7
13734,7
13735,7
13736,6
13737,7
13738,8
13739,6
13740,7
13741,5
13742,8
13743,7
13744,7
13745,9
13746,8
13747,9
13748,5
13749,6
13750,5
13751,7
13752,6
13753,7
13754,6
13755,5
13756,9
13757,8
13758,8
13759,7
13760,4
13761,8
13762,7
13763,9
13764,6
13765,4
13766,7
13767,6
13768,6
13769,6
13770,6
13771,8
13772,6
13773,8
13774,6
13775,3
13776,7
13777,8
13778,8
13779,7
13780,4
13781,8
13782,5
13783,6
13784,7
13785,7
13786,8
13787,6
13788,8
13789,7
13790,4
13791,8
13792,7
13793,5
13794,8
13795,7
13796,7
13797,7
13798,6
13799,3
13800,9
13801,8
13802,7
13803,8
13804,7
13805,8
13806,7
13807,7
13808,7
13809,6
13810,6
13811,8
13812,7
13813,4
13814,10
13815,8
13816,7
13817,9
13818,6
13819,6
13820,10
13821,7
13822,8
13823,9
13824,9
13825,9
13826,7
13827,7
13828,8
13829,8
13830,8
13831,7
13832,5
13833,7
13834,7
13835,8
13836,5
13837,10
13838,7
13839,6
13840,6
13841,8
13842,5
13843,8
13844,7
13845,8
13846,6
13847,7
13848,6
13849,7
13850,7
13851,6
13852,7
13853,8
13854,7
13855,8
13856,8
13857,7
13858,8
13859,5
13860,7
13861,8
13862,7
13863,7
13864,7
13865,7
13866,6
13867,7
13868,8
13869,8
13870,8
13871,7
13872,7
13874,8
13875,6
13876,6
13877,9
13878,7
13879,3
13880,8
13881,8
13882,7
13883,6
13884,5
13885,7
13886,7
13887,5
13888,6
13889,8
13890,7
13891,6
13892,9
13893,7
13894,7
13895,6
13896,7
13897,7
13898,5
13899,6
13900,9
13901,7
13902,7
13903,8
13904,6
13905,8
13906,7
13907,7
13908,5
13909,7
13910,6
13911,9
13912,7
13913,6
13914,3
13915,8
13916,6
13917,8
13918,6
13919,9
13920,7
13921,5
13922,8
13923,7
13924,6
13925,9
13926,8
13927,8
13928,7
13929,8
13931,8
13932,5
13933,8
13934,6
13935,7
13936,5
13937,8
13938,9
13939,8
13940,7
13942,10
13943,7
13944,8
13945,7
13946,5
13947,8
13948,6
13949,9
13950,9
13951,9
13952,7
13953,6
13954,8
13955,7
13956,7
13957,8
13958,9
13959,4
13960,6
13961,5
13963,9
13964,9
13965,6
13966,7
13967,8
13968,7
13969,8
13970,7
13971,7
13972,8
13973,5
13974,7
13975,8
13976,5
13977,6
13978,8
13979,6
13980,7
13981,8
13982,4
13983,9
13984,9
13985,8
13986,6
13987,7
13988,7
13989,6
13990,6
13991,6
13992,6
13993,7
13994,7
13995,6
13996,7
13997,5
13998,6
13999,7
14000,8
14001,9
14002,6
14003,6
14004,8
14005,3
14006,8
14007,8
14008,4
14009,6
14010,6
14011,5
14012,8
14013,7
14014,8
14015,8
14016,8
14017,6
14018,6
14019,8
14020,8
14021,9
14022,8
14023,7
14024,7
14025,8
14026,5
14027,7
14028,7
14029,8
14030,7
14031,7
14032,5
14033,8
14034,6
14035,4
14036,8
14037,6
14038,8
14039,8
14040,8
14041,8
14042,6
14043,8
14044,8
14045,6
14046,7
14047,7
14048,8
14049,7
14050,7
14051,10
14052,6
14053,6
14054,6
14055,7
14056,8
14057,7
14058,7
14059,6
14060,8
14061,7
14062,7
14063,7
14064,7
14065,7
14066,6
14067,7
14068,7
14069,8
14070,8
14071,8
14072,8
14073,4
14074,4
14075,8
14076,7
14077,8
14078,6
14079,7
14080,8
14081,8
14082,5
14083,5
14084,8
14085,8
14086,6
14087,5
14088,6
14089,7
14090,5
14091,7
14092,6
14093,4
14094,7
14095,8
14096,6
14097,8
14098,9
14099,8
14100,7
14101,6
14102,3
14103,6
14104,5
14105,6
14106,7
14107,9
14108,7
14109,8
14110,7
14111,7
14112,8
14113,5
14114,7
14115,6
14116,7
14117,5
14118,6
14119,7
14120,7
14121,6
14122,7
14123,8
14124,5
14125,6
14126,9
14127,6
14128,6
14129,6
14130,5
14132,8
14133,3
14134,6
14135,7
14136,4
14137,8
14138,9
14139,8
14140,8
14141,6
14142,6
14143,6
14144,7
14145,9
14146,8
14147,7
14148,8
14149,9
14150,7
14151,8
14152,8
14153,8
14154,7
14156,8
14157,4
14158,7
14159,9
14160,7
14161,6
14162,8
14163,8
14164,6
14165,5
14166,7
14167,8
14168,8
14169,8
14170,5
14171,7
14172,6
14173,5
14174,8
14175,7
14176,7
14177,8
14178,6
14179,7
14180,9
14181,7
14182,6
14183,8
14184,8
14185,3
14186,7
14187,7
14188,9
14189,3
14190,7
14191,8
14192,7
14193,8
14194,5
14195,7
14196,7
14197,6
14198,8
14199,6
14200,6
14201,8
14202,9
14203,7
14204,7
14205,7
14206,5
14207,7
14208,5
14209,8
14210,7
14211,7
14212,9
14213,8
14214,8
14215,8
14216,7
14217,8
14218,6
14219,9
14220,6
14221,8
14222,6
14223,7
14224,6
14225,6
14226,8
14227,7
14228,8
14229,5
14230,7
14231,8
14232,9
14233,8
14234,7
14235,7
14236,8
14237,7
14238,5
14239,8
14240,6
14241,8
14242,7
14243,8
14244,7
14245,8
14246,8
14247,7
14248,6
14249,7
14250,9
14251,7
14253,6
14254,8
14255,7
14256,8
14257,7
14258,6
14259,7
14260,9
14261,8
14262,8
14263,6
14264,6
14265,7
14266,5
14267,9
14268,8
14269,8
14270,10
14271,8
14272,7
14273,6
14274,5
14275,8
14276,8
14277,5
14278,6
14279,8
14280,7
14281,7
14282,6
14283,9
14284,8
14285,8
14286,6
14287,9
14288,8
14289,6
14290,7
14291,8
14292,7
14293,9
14294,8
14295,7
14296,8
14297,6
14298,6
14299,7
14300,8
14301,6
14302,9
14303,7
14304,5
14305,8
14306,8
14307,7
14308,6
14309,7
14310,7
14311,7
14312,9
14313,8
14314,8
14315,7
14316,8
14317,8
14318,6
14319,6
14320,7
14321,7
14322,5
14323,5
14324,7
14325,7
14326,7
14327,6
14328,8
14329,7
14330,3
14331,7
14332,8
14333,1
14334,7
14335,5
14336,8
14337,5
14338,5
14339,8
14341,9
14342,6
14343,8
14344,8
14345,6
14346,7
14347,6
14348,6
14349,4
14350,7
14351,6
14352,7
14353,7
14354,5
14355,7
14356,7
14357,8
14358,8
14359,5
14360,8
14361,9
14362,7
14363,6
14364,7
14365,8
14366,8
14367,8
14368,7
14369,7
14370,5
14371,7
14372,8
14373,9
14374,9
14375,8
14376,8
14377,8
14378,5
14380,9
14381,8
14382,8
14383,7
14384,4
14385,7
14386,7
14387,5
14388,8
14389,5
14390,10
14391,5
14392,7
14393,6
14394,6
14395,8
14396,9
14397,8
14398,7
14399,4
14400,7
14401,6
14402,6
14403,7
14404,6
14405,6
14406,9
14407,7
14408,8
14409,6
14410,8
14411,7
14412,6
14413,8
14414,5
14415,3
14416,8
14417,5
14418,7
14419,7
14420,6
14421,8
14423,8
14424,8
14425,8
14426,8
14427,5
14428,9
14429,8
14430,7
14431,8
14432,6
14433,7
14434,4
14435,8
14436,8
14437,5
14438,8
14439,7
14440,6
14441,6
14442,9
14443,7
14444,6
14445,8
14446,6
14447,8
14448,7
14449,7
14450,8
14451,8
14452,6
14453,8
14454,5
14455,5
14456,6
14457,8
14458,6
14459,8
14460,7
14461,7
14462,6
14463,9
14464,4
14465,7
14466,8
14467,8
14468,7
14469,7
14470,7
14471,5
14472,6
14473,8
14474,6
14475,7
14476,6
14477,6
14478,6
14479,8
14480,8
14481,6
14482,7
14483,4
14484,6
14485,7
14486,8
14487,6
14488,8
14489,8
14490,8
14491,6
14492,5
14493,7
14494,7
14495,6
14496,7
14497,6
14498,8
14499,8
14500,8
14501,8
14502,6
14503,5
14504,4
14505,8
14506,8
14507,7
14508,8
14509,7
14510,8
14511,7
14512,9
14513,7
14514,9
14515,6
14516,7
14517,6
14518,7
14519,7
14520,6
14521,6
14522,8
14523,8
